p,mean_m,T,interaction_type
0.3,0.007675,61.61616161616162,ferro
0.6,0.010124999999999999,61.61616161616162,ferro
0.9,0.018224999999999998,61.61616161616162,ferro
0.3,0.007,62.62626262626263,ferro
0.6,0.01095,62.62626262626263,ferro
0.9,0.0186,62.62626262626263,ferro
0.3,0.0021000000000000003,63.63636363636364,ferro
0.6,0.009425,63.63636363636364,ferro
0.9,0.025349999999999998,63.63636363636364,ferro
0.3,0.006150000000000002,64.64646464646465,ferro
0.6,0.012199999999999999,64.64646464646465,ferro
0.9,0.01335,64.64646464646465,ferro
0.3,0.010075000000000002,65.65656565656566,ferro
0.6,0.014100000000000001,65.65656565656566,ferro
0.9,0.018625,65.65656565656566,ferro
0.3,0.0095,66.66666666666667,ferro
0.6,0.006575000000000001,66.66666666666667,ferro
0.9,0.0052,66.66666666666667,ferro
0.3,0.004325,67.67676767676768,ferro
0.6,0.009975000000000001,67.67676767676768,ferro
0.9,0.010750000000000003,67.67676767676768,ferro
0.3,0.0046,68.68686868686869,ferro
0.6,0.007050000000000001,68.68686868686869,ferro
0.9,0.007675000000000001,68.68686868686869,ferro
0.3,0.009524999999999999,69.6969696969697,ferro
0.6,0.015075,69.6969696969697,ferro
0.9,0.014025000000000001,69.6969696969697,ferro
0.3,0.00885,70.70707070707071,ferro
0.6,0.007325,70.70707070707071,ferro
0.9,0.018625000000000003,70.70707070707071,ferro
0.3,0.002899999999999999,71.71717171717172,ferro
0.6,0.0087,71.71717171717172,ferro
0.9,0.013775,71.71717171717172,ferro
0.3,0.004124999999999999,72.72727272727273,ferro
0.6,0.007300000000000001,72.72727272727273,ferro
0.9,0.012249999999999999,72.72727272727273,ferro
0.3,0.0030750000000000013,73.73737373737374,ferro
0.6,0.005925000000000001,73.73737373737374,ferro
0.9,0.009224999999999999,73.73737373737374,ferro
0.3,0.003275,74.74747474747475,ferro
0.6,0.010150000000000001,74.74747474747475,ferro
0.9,0.017599999999999998,74.74747474747475,ferro
0.3,0.00715,75.75757575757576,ferro
0.6,0.010525000000000001,75.75757575757576,ferro
0.9,0.017225000000000004,75.75757575757576,ferro
0.3,0.00905,76.76767676767678,ferro
0.6,0.010500000000000002,76.76767676767678,ferro
0.9,0.014400000000000003,76.76767676767678,ferro
0.3,0.006500000000000001,77.77777777777779,ferro
0.6,0.012175000000000002,77.77777777777779,ferro
0.9,0.00785,77.77777777777779,ferro
0.3,0.0034000000000000002,78.7878787878788,ferro
0.6,0.008225,78.7878787878788,ferro
0.9,0.015425000000000001,78.7878787878788,ferro
0.3,0.002525000000000001,79.7979797979798,ferro
0.6,0.009550000000000001,79.7979797979798,ferro
0.9,0.006675000000000002,79.7979797979798,ferro
0.3,0.004325000000000001,80.80808080808082,ferro
0.6,0.007625,80.80808080808082,ferro
0.9,0.006324999999999999,80.80808080808082,ferro
0.3,0.005575,81.81818181818183,ferro
0.6,0.009825,81.81818181818183,ferro
0.9,0.010025,81.81818181818183,ferro
0.3,0.0056500000000000005,82.82828282828284,ferro
0.6,0.00945,82.82828282828284,ferro
0.9,0.008675000000000002,82.82828282828284,ferro
0.3,0.011200000000000002,83.83838383838385,ferro
0.6,0.008125000000000002,83.83838383838385,ferro
0.9,0.010474999999999998,83.83838383838385,ferro
0.3,0.002474999999999998,84.84848484848486,ferro
0.6,0.014575000000000003,84.84848484848486,ferro
0.9,0.00925,84.84848484848486,ferro
0.3,0.006374999999999999,85.85858585858587,ferro
0.6,0.00875,85.85858585858587,ferro
0.9,0.0093,85.85858585858587,ferro
0.3,0.008924999999999999,86.86868686868688,ferro
0.6,0.0029250000000000014,86.86868686868688,ferro
0.9,0.011375,86.86868686868688,ferro
0.3,0.006,87.87878787878789,ferro
0.6,0.006725,87.87878787878789,ferro
0.9,0.010224999999999998,87.87878787878789,ferro
0.3,0.0043,88.8888888888889,ferro
0.6,0.008625,88.8888888888889,ferro
0.9,0.010075,88.8888888888889,ferro
0.3,0.0052,89.89898989898991,ferro
0.6,0.006749999999999998,89.89898989898991,ferro
0.9,0.012275000000000001,89.89898989898991,ferro
0.3,0.01105,90.90909090909092,ferro
0.6,0.008200000000000002,90.90909090909092,ferro
0.9,0.006225,90.90909090909092,ferro
0.3,0.003049999999999999,91.91919191919193,ferro
0.6,0.009049999999999999,91.91919191919193,ferro
0.9,0.012950000000000003,91.91919191919193,ferro
0.3,0.006499999999999999,92.92929292929294,ferro
0.6,0.005175,92.92929292929294,ferro
0.9,0.0149,92.92929292929294,ferro
0.3,0.009275,93.93939393939395,ferro
0.6,0.007599999999999999,93.93939393939395,ferro
0.9,0.010924999999999999,93.93939393939395,ferro
0.3,0.009374999999999998,94.94949494949496,ferro
0.6,0.00725,94.94949494949496,ferro
0.9,0.00695,94.94949494949496,ferro
0.3,0.0068000000000000005,95.95959595959597,ferro
0.6,0.007075,95.95959595959597,ferro
0.9,0.013050000000000003,95.95959595959597,ferro
0.3,0.007400000000000001,96.96969696969697,ferro
0.6,0.009875000000000002,96.96969696969697,ferro
0.9,0.010325,96.96969696969697,ferro
0.3,0.008925,97.97979797979798,ferro
0.6,0.008975,97.97979797979798,ferro
0.9,0.009425,97.97979797979798,ferro
0.3,0.0066,98.98989898989899,ferro
0.6,0.003575000000000001,98.98989898989899,ferro
0.9,0.0060750000000000005,98.98989898989899,ferro
0.3,0.004275,100.0,ferro
0.6,0.00865,100.0,ferro
0.9,0.007675000000000001,100.0,ferro
