p,mean_m,T,interaction_type
0.3,0.0011000000000000005,9.494949494949495,antiferro
0.6,0.00265,9.494949494949495,antiferro
0.9,0.0027500000000000003,9.494949494949495,antiferro
0.3,0.002550000000000001,9.595959595959595,antiferro
0.6,0.0038499999999999997,9.595959595959595,antiferro
0.9,0.0013999999999999998,9.595959595959595,antiferro
0.3,0.0008999999999999997,9.696969696969697,antiferro
0.6,0.0015499999999999997,9.696969696969697,antiferro
0.9,0.00115,9.696969696969697,antiferro
0.3,0.0013000000000000006,9.797979797979798,antiferro
0.6,0.0055000000000000005,9.797979797979798,antiferro
0.9,0.00115,9.797979797979798,antiferro
0.3,0.00635,9.8989898989899,antiferro
0.6,0.0022500000000000007,9.8989898989899,antiferro
0.9,0.0013000000000000006,9.8989898989899,antiferro
0.3,0.0018499999999999994,10.0,antiferro
0.6,0.0008000000000000008,10.0,antiferro
0.9,0.0021499999999999996,10.0,antiferro
